,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,0.8671908974647522,0.6935951709747314,0.0,0.7876161932945251,0.6533501148223877,-0.016722245141863826,0.7353742122650146,0.5447207689285278,-0.022954927757382396,0.721390962600708,0.4366186559200287,-0.03247195482254028,0.7243404388427734,0.3840344250202179,-0.03493383899331093,0.7840534448623657,0.465202659368515,0.013778594322502613,0.7666614651679993,0.3977054953575134,-0.006739571690559386,0.7701389789581299,0.4816238880157471,-0.00552105437964201,0.7828655242919922,0.5032581686973572,-0.002114557661116123,0.8284791111946106,0.4600006937980652,0.01132715679705143,0.8080859780311584,0.3988754153251648,-0.020619539543986317,0.8062392473220825,0.5088987946510315,-0.012676040641963482,0.8201503753662109,0.5055615305900574,0.003483335487544537,0.8716835975646973,0.4761985540390015,0.0019650405738502737,0.8572825789451599,0.4143674969673157,-0.025987574830651283,0.8458977341651917,0.5172505974769592,-0.006811317522078753,0.8631315827369691,0.5235516428947449,0.015886871144175533,0.9174606800079346,0.4933833181858063,-0.01046309806406498,0.901058793067932,0.43549320101737976,-0.021873073652386662,0.8821569681167603,0.5021171569824219,-0.008750940673053266,0.8982715606689453,0.5204939246177673,0.009091200307011604,97.0
1,0.5760617852210999,0.7168176174163818,0.0,0.5028262734413147,0.6451801061630249,0.0037005955819040533,0.4645865559577942,0.5477205514907837,0.005019665230065584,0.4557447135448456,0.4577108323574066,-0.0045307036489248284,0.4578502178192138,0.3862667977809906,-0.008039512671530247,0.5227351784706116,0.4771403074264526,0.05062869936227799,0.4911687970161438,0.4082556366920471,0.02785881608724594,0.4836300015449524,0.4808990955352783,0.02284824475646019,0.4996018707752228,0.5191890597343445,0.02398583292961121,0.55600905418396,0.4776090979576111,0.031202832236886024,0.5193851590156555,0.4078756868839264,0.0008681152248755097,0.5135388374328613,0.5063966512680054,-0.0021349252201616764,0.5366165041923523,0.5275231599807739,0.006822765339165926,0.5955726504325867,0.4896600842475891,0.0031503518112003803,0.5632926821708679,0.4241272807121277,-0.02898375131189823,0.5525592565536499,0.5169467329978943,-0.02127368375658989,0.5760760307312012,0.54509037733078,-0.005204537883400917,0.6436359882354736,0.5071966648101807,-0.02667415328323841,0.6086293458938599,0.4425396323204041,-0.041119474917650216,0.5879687070846558,0.5008925795555115,-0.03346239775419235,0.6044248342514038,0.5338234305381775,-0.020646663382649418,97.0
2,0.8174226880073547,0.8813773393630981,0.0,0.735523521900177,0.8279900550842285,-0.01659281924366951,0.678546667098999,0.7099513411521912,-0.024538716301321983,0.6569317579269409,0.598859965801239,-0.03661745041608809,0.6611778736114502,0.5356096625328064,-0.04074827581644058,0.724539577960968,0.6214643716812134,0.020975902676582336,0.6995069980621338,0.5559359788894653,-0.0009965685894712806,0.706649899482727,0.647530734539032,0.00029580615228042006,0.7221913933753967,0.6622651815414429,0.0042748707346618176,0.7754009366035461,0.6140639185905457,0.01694357953965664,0.743759274482727,0.5556924343109131,-0.013014842756092548,0.7448663115501404,0.6727359294891357,-5.763945591752418e-05,0.7608622312545776,0.6588490009307861,0.01968410611152649,0.8227671384811401,0.632602870464325,0.004385728389024735,0.7987518310546875,0.5762032866477966,-0.022790644317865368,0.7894731163978577,0.6827335357666016,0.0007106631528586148,0.8111724257469177,0.6743907332420349,0.026825549080967903,0.8713414669036865,0.6504172086715698,-0.011874178424477577,0.8479344844818115,0.6041242480278015,-0.02510414645075798,0.8304843902587891,0.6692232489585876,-0.011409902013838293,0.8507266640663147,0.67240309715271,0.007884559221565723,97.0
3,0.7826610803604126,0.7958070039749146,0.0,0.7223259806632996,0.7740170955657959,-0.032114043831825256,0.6770413517951965,0.6750239133834839,-0.045041017234325416,0.6704820394515991,0.5857290029525757,-0.055633526295423515,0.6816357374191284,0.5382759571075441,-0.0608958825469017,0.7189250588417053,0.6032091379165649,-0.002422265708446503,0.7142794132232666,0.5559298992156982,-0.017825661227107048,0.7162018418312073,0.6222564578056335,-0.017441049218177795,0.7211822867393494,0.6302273273468018,-0.015177452936768532,0.758274495601654,0.6072879433631897,0.010410048067569731,0.7488923668861389,0.5559910535812378,-0.010596546344459057,0.7446843385696411,0.6481618285179138,0.0015151475090533495,0.7462823987007141,0.6360481977462769,0.01867241971194744,0.7928396463394165,0.6217017769813538,0.016700327396392822,0.7869518995285034,0.5726040005683899,0.002766675548627973,0.7760828733444214,0.6554537415504456,0.026848850771784786,0.7803817987442017,0.6535245776176453,0.05013080313801765,0.8286311030387878,0.6296032071113586,0.01818450354039669,0.8247884511947632,0.5970349311828613,0.015721509233117104,0.8104232549667358,0.6466032266616821,0.030895197764039036,0.8131943941116333,0.6495157480239868,0.0487590879201889,97.0
4,0.7948659062385559,0.8211196660995483,0.0,0.7382192611694336,0.7589591741561891,-0.004163078498095274,0.703811526298523,0.6714787483215332,-0.009869081899523737,0.6956192255020142,0.5915420055389404,-0.021307047456502914,0.7042754888534546,0.5383798480033875,-0.026906082406640053,0.7515531778335571,0.6086513996124268,0.01943511702120304,0.7277069687843323,0.5583117008209229,-0.0017491178587079046,0.7267756462097168,0.630095899105072,-0.0032748943194746967,0.7426650524139404,0.6470285654067993,-0.000952715170569718,0.7887094616889954,0.6128156185150146,0.007965216413140297,0.758447527885437,0.5651100873947144,-0.018200352787971497,0.7522764801979065,0.6482990980148315,-0.011001590639352798,0.7727670073509216,0.6468240022659302,0.0021076754201203585,0.8236609697341919,0.6324270367622375,-0.009968980215489864,0.8002885580062866,0.5853633880615234,-0.03544589504599571,0.7847537398338318,0.6624555587768555,-0.0201890766620636,0.8056792616844177,0.6643189787864685,-0.0016737125115469098,0.8598578572273254,0.6559724807739258,-0.029876984655857086,0.8397760391235352,0.6101298332214355,-0.04292763397097588,0.8174912333488464,0.6559078097343445,-0.033076949417591095,0.8323342800140381,0.6687350869178772,-0.01934228464961052,97.0
5,0.7291934490203857,0.5759837627410889,0.0,0.6512600183486938,0.5824159383773804,-0.026675237342715263,0.5720422267913818,0.4947500228881836,-0.03694885224103928,0.535735547542572,0.3945025503635407,-0.04679204523563385,0.5309352874755859,0.3351561725139618,-0.050007015466690063,0.5923075079917908,0.3910548985004425,0.004272758029401302,0.5691782236099243,0.33441442251205444,-0.015041332691907884,0.5950233340263367,0.413882315158844,-0.014345913194119932,0.6056790947914124,0.42234641313552856,-0.011593924835324287,0.6362502574920654,0.3702903091907501,0.012728746049106121,0.6076202392578125,0.3168175220489502,-0.014287069439888,0.6323844194412231,0.424109160900116,-0.000574700825382024,0.6333792209625244,0.40934762358665466,0.018955908715724945,0.6788548231124878,0.3666956722736359,0.014155046083033085,0.654791533946991,0.3122972249984741,-0.00522513035684824,0.6702073216438293,0.4151061773300171,0.022232536226511,0.6774117350578308,0.4074752032756805,0.049196373671293266,0.7213821411132812,0.35567161440849304,0.011071937158703804,0.7023349404335022,0.3183342814445496,0.004786514677107334,0.7046135663986206,0.3857328593730927,0.021488245576620102,0.7134899497032166,0.38637053966522217,0.042198002338409424,97.0
6,0.6775015592575073,0.7967728972434998,0.0,0.620103657245636,0.7236730456352234,-0.013848379254341124,0.5853115320205688,0.6194913983345032,-0.021821986883878708,0.5828002691268921,0.5187528729438782,-0.035220049321651466,0.6017806529998779,0.4574502408504486,-0.041160013526678085,0.6458320021629333,0.5569106936454773,0.01942225731909275,0.6331021785736084,0.4826565384864807,-0.005078463349491358,0.6209020614624023,0.5604159235954285,-0.006289678160101175,0.6308690309524536,0.5969135165214539,-0.0029466534033417697,0.6872009634971619,0.5660108923912048,0.00978539139032364,0.6661940813064575,0.4978647828102112,-0.021808205172419548,0.6495746970176697,0.5962956547737122,-0.01684984564781189,0.6686283946037292,0.607303261756897,-0.0029430820140987635,0.7260000109672546,0.5917129516601562,-0.008086803369224072,0.7103866338729858,0.5264174342155457,-0.04045405238866806,0.687326192855835,0.6152632236480713,-0.026577908545732498,0.7063966989517212,0.6320532560348511,-0.006637980695813893,0.7683728337287903,0.6255816221237183,-0.028810584917664524,0.7529122233390808,0.554709792137146,-0.04418820887804032,0.7256717681884766,0.6082344055175781,-0.03370078280568123,0.7385916709899902,0.6383197903633118,-0.018128149211406708,97.0
7,0.7661543488502502,0.8482670783996582,0.0,0.7107725143432617,0.8041568398475647,-0.024407867342233658,0.6745008826255798,0.700831413269043,-0.03408566862344742,0.6694519519805908,0.6074673533439636,-0.04395006224513054,0.6851769089698792,0.5665570497512817,-0.04762265086174011,0.7201110720634459,0.6342467665672302,0.0067415605299174786,0.7141184806823729,0.582633376121521,-0.009745309129357338,0.7072404623031616,0.6511038541793823,-0.008473139256238937,0.7130632996559143,0.6661319136619568,-0.00534703815355897,0.76081782579422,0.64230877161026,0.011259972117841244,0.747916042804718,0.5940534472465515,-0.011483779177069664,0.734630823135376,0.6838199496269226,-0.0008135650423355402,0.7431338429450989,0.6749785542488098,0.01512220408767462,0.7949857115745544,0.6655473113059998,0.008755026385188103,0.7866010665893555,0.6224532723426819,-0.012338481843471529,0.7675471901893616,0.7009995579719543,0.005705557763576508,0.7784984707832336,0.6993052959442139,0.02642079442739487,0.8306939005851746,0.6840577125549316,0.0024836130905896425,0.8235964775085449,0.6522629857063293,-0.007772266399115323,0.8040364384651184,0.6994735598564148,0.002469722181558609,0.8120965957641602,0.7032239437103271,0.017678488045930862,97.0
8,0.8620780706405641,0.7109801769256592,0.0,0.81061190366745,0.6539580225944519,-0.03155173361301422,0.78765869140625,0.5444085597991943,-0.04320469498634338,0.7948681712150574,0.4500178396701813,-0.054913494735956185,0.8180469274520874,0.4114367961883545,-0.06023190543055535,0.8440210223197937,0.4937306046485901,0.003080913331359625,0.8472164273262024,0.4377796649932861,-0.0193940419703722,0.8276448249816895,0.5005396604537964,-0.020894257351756096,0.8299610614776611,0.5255284309387207,-0.01823350042104721,0.8821579217910767,0.5119956731796265,0.007066931109875441,0.8792782425880432,0.4552157819271088,-0.020693026483058933,0.8506656885147095,0.5420204401016235,-0.014826023019850252,0.8609427213668823,0.5440553426742554,-0.0009358894894830883,0.9137704968452454,0.5426204800605774,0.002101794583722949,0.912150502204895,0.4969904720783234,-0.0280537623912096,0.880214512348175,0.5697590708732605,-0.017495475709438324,0.8904945850372314,0.5819871425628662,0.0004056732868775725,0.9509429931640624,0.5722233653068542,-0.0068531446158885964,0.943195343017578,0.5348491072654724,-0.022627923637628555,0.9166507720947266,0.5800328254699707,-0.016583705320954326,0.9242718815803528,0.5940505862236023,-0.0037284106947481632,97.0
9,0.7801188230514526,0.7761810421943665,0.0,0.6971189379692078,0.7435959577560425,0.01356435939669609,0.6286370754241943,0.6669093370437622,0.010284367948770523,0.5920172333717346,0.5928032398223877,0.002297245664522052,0.589138388633728,0.5433865189552307,-0.00012445672473404557,0.6593082547187805,0.5828678011894226,0.014436857774853706,0.624914288520813,0.554685115814209,0.0030258400365710263,0.6495181918144226,0.6282173991203308,0.007487512193620205,0.6672214269638062,0.6119031310081482,0.011580266058444977,0.7123628258705139,0.5669715404510498,0.0042782798409461975,0.6573284268379211,0.5384270548820496,-0.006755863316357136,0.6787146925926208,0.628936231136322,0.015367340296506882,0.6992723345756531,0.6026666164398193,0.033934567123651505,0.7555258870124817,0.5744600892066956,-0.007937438786029816,0.7109584808349609,0.5474332571029663,-0.010317237116396429,0.7166092395782471,0.6323993802070618,0.02054794505238533,0.7401584982872009,0.6071164011955261,0.043053418397903435,0.7899928092956543,0.5764502286911011,-0.02005702443420887,0.7545399665832521,0.5654324293136597,-0.017767719924449917,0.7475258708000183,0.6218320727348328,-0.00021562194160651416,0.7682166099548341,0.6054162383079529,0.016067130491137505,97.0
